iter	Passed	Remaining
17123	39746	192365
17124	39748	192361
17125	39751	192359
17126	39753	192356
17127	39755	192353
17128	39757	192350
17129	39759	192346
17130	39762	192345
17131	39764	192342
17132	39766	192339
17133	39769	192338
17134	39771	192335
17135	39773	192332
17136	39776	192331
17137	39778	192327
17138	39780	192325
17139	39782	192322
17140	39785	192319
17141	39787	192318
17142	39790	192316
17143	39792	192314
17144	39794	192311
17145	39797	192311
17146	39799	192309
17147	39801	192306
17148	39804	192304
17149	39807	192304
17150	39809	192301
17151	39811	192297
17152	39813	192295
17153	39816	192293
17154	39819	192295
17155	39821	192292
17156	39824	192291
17157	39826	192288
17158	39828	192284
17159	39830	192281
17160	39832	192279
17161	39835	192278
17162	39837	192276
17163	39839	192272
17164	39841	192269
17165	39844	192267
17166	39846	192264
17167	39848	192260
17168	39850	192259
17169	39853	192257
17170	39855	192255
17171	39857	192251
17172	39859	192248
17173	39862	192247
17174	39865	192248
17175	39867	192246
17176	39869	192241
17177	39872	192239
17178	39874	192237
17179	39876	192235
17180	39878	192231
17181	39881	192229
17182	39883	192226
17183	39885	192223
17184	39887	192219
17185	39890	192218
17186	39892	192215
17187	39894	192212
17188	39897	192211
17189	39899	192209
17190	39901	192206
17191	39903	192203
17192	39905	192199
17193	39908	192197
17194	39910	192195
17195	39912	192192
17196	39915	192191
17197	39917	192188
17198	39919	192185
17199	39922	192183
17200	39924	192180
17201	39926	192176
17202	39928	192174
17203	39930	192171
17204	39933	192168
17205	39935	192165
17206	39937	192163
17207	39940	192161
17208	39942	192160
17209	39944	192158
17210	39947	192154
17211	39949	192152
17212	39951	192150
17213	39953	192147
17214	39956	192144
17215	39958	192141
17216	39960	192138
17217	39963	192137
17218	39965	192135
17219	39967	192131
17220	39970	192131
17221	39972	192129
17222	39975	192128
17223	39977	192124
17224	39979	192120
17225	39981	192118
17226	39983	192114
17227	39985	192112
17228	39988	192111
17229	39990	192108
17230	39992	192105
17231	39995	192102
17232	39997	192100
17233	39999	192098
17234	40002	192096
17235	40004	192095
17236	40006	192092
17237	40009	192089
17238	40011	192086
17239	40013	192085
17240	40016	192082
17241	40018	192079
17242	40020	192077
17243	40023	192075
17244	40026	192076
17245	40028	192073
17246	40030	192070
17247	40032	192068
17248	40035	192065
17249	40036	192061
17250	40039	192059
17251	40041	192056
17252	40043	192053
17253	40046	192051
17254	40048	192049
17255	40050	192046
17256	40052	192043
17257	40055	192041
17258	40057	192038
17259	40060	192037
17260	40062	192034
17261	40064	192031
17262	40066	192028
17263	40068	192026
17264	40071	192024
17265	40073	192023
17266	40076	192021
17267	40078	192019
17268	40081	192018
17269	40083	192016
17270	40086	192015
17271	40088	192012
17272	40091	192013
17273	40093	192010
17274	40096	192008
17275	40098	192007
17276	40100	192005
17277	40103	192002
17278	40105	191999
17279	40107	191995
17280	40109	191994
17281	40112	191992
17282	40114	191991
17283	40117	191989
17284	40119	191986
17285	40121	191982
17286	40123	191980
17287	40126	191979
17288	40128	191977
17289	40131	191974
17290	40133	191972
17291	40135	191969
17292	40137	191966
17293	40140	191965
17294	40142	191963
17295	40145	191961
17296	40147	191957
17297	40149	191955
17298	40151	191953
17299	40154	191952
17300	40157	191951
17301	40159	191949
17302	40161	191946
17303	40164	191944
17304	40166	191942
17305	40168	191940
17306	40170	191936
17307	40173	191935
17308	40175	191932
17309	40177	191930
17310	40180	191928
17311	40182	191927
17312	40185	191926
17313	40188	191924
17314	40190	191921
17315	40192	191919
17316	40194	191917
17317	40196	191913
17318	40199	191910
17319	40201	191909
17320	40203	191907
17321	40206	191904
17322	40208	191902
17323	40210	191900
17324	40213	191898
17325	40215	191895
17326	40218	191895
17327	40220	191893
17328	40223	191892
17329	40225	191889
17330	40227	191885
17331	40229	191883
17332	40231	191879
17333	40234	191878
17334	40236	191875
17335	40239	191874
17336	40241	191871
17337	40243	191869
17338	40245	191866
17339	40247	191862
17340	40249	191858
17341	40252	191855
17342	40254	191855
17343	40256	191851
17344	40259	191848
17345	40261	191846
17346	40263	191844
17347	40265	191840
17348	40268	191838
17349	40270	191836
17350	40272	191833
17351	40275	191833
17352	40278	191832
17353	40280	191830
17354	40282	191826
17355	40285	191825
17356	40288	191826
17357	40290	191823
17358	40292	191821
17359	40294	191817
17360	40296	191814
17361	40299	191811
17362	40301	191809
17363	40303	191805
17364	40305	191803
17365	40308	191801
17366	40310	191799
17367	40312	191796
17368	40315	191794
17369	40317	191792
17370	40320	191792
17371	40322	191791
17372	40324	191787
17373	40327	191784
17374	40329	191782
17375	40331	191781
17376	40334	191777
17377	40336	191775
17378	40338	191773
17379	40340	191770
17380	40343	191767
17381	40345	191765
17382	40348	191763
17383	40349	191759
17384	40351	191756
17385	40354	191752
17386	40356	191751
17387	40359	191749
17388	40361	191746
17389	40363	191744
17390	40366	191744
17391	40368	191741
17392	40370	191738
17393	40373	191737
17394	40375	191735
17395	40377	191732
17396	40380	191730
17397	40382	191728
17398	40385	191727
17399	40387	191725
17400	40389	191722
17401	40392	191721
17402	40395	191720
17403	40397	191717
17404	40399	191713
17405	40401	191711
17406	40403	191708
17407	40406	191706
17408	40408	191703
17409	40410	191700
17410	40412	191696
17411	40415	191695
17412	40417	191692
17413	40419	191690
17414	40421	191686
17415	40424	191684
17416	40426	191681
17417	40428	191678
17418	40430	191675
17419	40433	191673
17420	40435	191672
17421	40437	191670
17422	40441	191672
17423	40443	191669
17424	40445	191666
17425	40447	191663
17426	40449	191659
17427	40451	191655
17428	40454	191654
17429	40456	191653
17430	40459	191650
17431	40461	191647
17432	40463	191644
17433	40465	191642
17434	40468	191639
17435	40470	191637
17436	40472	191633
17437	40474	191632
17438	40477	191629
17439	40479	191626
17440	40481	191624
17441	40483	191621
17442	40486	191618
17443	40488	191614
17444	40490	191611
17445	40492	191609
17446	40494	191606
17447	40497	191604
17448	40499	191601
17449	40501	191600
17450	40504	191598
17451	40506	191596
17452	40508	191593
17453	40511	191591
17454	40513	191589
17455	40516	191587
17456	40518	191586
17457	40520	191583
17458	40523	191581
17459	40525	191578
17460	40527	191575
17461	40529	191572
17462	40532	191570
17463	40534	191567
17464	40536	191566
17465	40539	191565
17466	40541	191561
17467	40543	191559
17468	40546	191557
17469	40548	191554
17470	40551	191554
17471	40553	191551
17472	40555	191550
17473	40558	191549
17474	40560	191544
17475	40562	191542
17476	40564	191539
17477	40567	191536
17478	40569	191534
17479	40571	191531
17480	40573	191528
17481	40575	191525
17482	40578	191522
17483	40580	191522
17484	40583	191522
17485	40585	191519
17486	40588	191519
17487	40591	191516
17488	40593	191513
17489	40595	191510
17490	40597	191507
17491	40599	191505
17492	40602	191503
17493	40604	191500
17494	40606	191498
17495	40609	191495
17496	40611	191492
17497	40614	191494
17498	40616	191493
17499	40619	191490
17500	40622	191491
17501	40624	191488
17502	40626	191486
17503	40629	191484
17504	40631	191480
17505	40633	191476
17506	40635	191472
17507	40637	191470
17508	40640	191471
17509	40643	191470
17510	40645	191468
17511	40647	191466
17512	40650	191463
17513	40652	191461
17514	40654	191460
17515	40657	191456
17516	40659	191453
17517	40661	191452
17518	40664	191449
17519	40666	191449
17520	40669	191447
17521	40671	191445
17522	40674	191444
17523	40676	191442
17524	40678	191440
17525	40681	191438
17526	40683	191436
17527	40685	191433
17528	40687	191429
17529	40690	191427
17530	40692	191426
17531	40695	191424
17532	40697	191421
17533	40699	191419
17534	40701	191416
17535	40704	191415
17536	40706	191412
17537	40708	191409
17538	40710	191405
17539	40712	191401
17540	40715	191399
17541	40717	191397
17542	40720	191396
17543	40722	191393
17544	40724	191389
17545	40726	191386
17546	40728	191383
17547	40731	191382
17548	40733	191379
17549	40735	191377
17550	40738	191375
17551	40740	191372
17552	40743	191373
17553	40745	191371
17554	40748	191369
17555	40750	191366
17556	40752	191364
17557	40755	191362
17558	40757	191359
17559	40760	191359
17560	40762	191357
17561	40765	191356
17562	40767	191353
17563	40770	191353
17564	40772	191350
17565	40774	191348
17566	40776	191345
17567	40779	191343
17568	40781	191342
17569	40784	191342
17570	40787	191340
17571	40789	191338
17572	40791	191336
17573	40794	191334
17574	40796	191332
17575	40798	191329
17576	40800	191325
17577	40803	191323
17578	40805	191321
17579	40807	191318
17580	40809	191314
17581	40812	191312
17582	40814	191311
17583	40817	191308
17584	40819	191307
17585	40822	191306
17586	40824	191304
17587	40826	191302
17588	40829	191300
17589	40831	191299
17590	40833	191295
17591	40836	191293
17592	40838	191291
17593	40841	191289
17594	40843	191287
17595	40845	191285
17596	40848	191284
17597	40850	191281
17598	40852	191278
17599	40855	191278
17600	40857	191275
17601	40860	191273
17602	40862	191271
17603	40864	191268
17604	40867	191266
17605	40869	191263
17606	40871	191260
17607	40873	191257
17608	40876	191255
17609	40878	191253
17610	40880	191251
17611	40883	191250
17612	40885	191248
17613	40888	191245
17614	40890	191242
17615	40892	191238
17616	40894	191235
17617	40896	191233
17618	40898	191229
17619	40901	191227
17620	40903	191225
17621	40906	191225
17622	40908	191223
17623	40910	191219
17624	40913	191218
17625	40915	191214
17626	40917	191212
17627	40919	191210
17628	40923	191212
17629	40925	191209
17630	40927	191208
17631	40930	191205
17632	40932	191202
17633	40935	191202
17634	40937	191198
17635	40939	191195
17636	40941	191193
17637	40944	191191
17638	40946	191188
17639	40948	191186
17640	40951	191184
17641	40952	191180
17642	40955	191177
17643	40957	191175
17644	40960	191174
17645	40962	191170
17646	40964	191167
17647	40966	191165
17648	40969	191163
17649	40971	191161
17650	40973	191159
17651	40976	191156
17652	40978	191155
17653	40981	191155
17654	40983	191151
17655	40985	191148
17656	40987	191145
17657	40990	191143
17658	40992	191140
17659	40994	191137
17660	40996	191134
17661	40999	191132
17662	41001	191129
17663	41003	191128
17664	41005	191125
17665	41008	191122
17666	41010	191120
17667	41012	191118
17668	41015	191115
17669	41017	191113
17670	41019	191110
17671	41022	191108
17672	41024	191104
17673	41026	191101
17674	41028	191099
17675	41031	191097
17676	41033	191094
17677	41035	191091
17678	41037	191088
17679	41040	191087
17680	41042	191085
17681	41045	191083
17682	41047	191082
17683	41049	191080
17684	41052	191078
17685	41054	191076
17686	41058	191078
17687	41060	191076
17688	41062	191073
17689	41065	191071
17690	41067	191071
17691	41069	191067
17692	41071	191064
17693	41074	191063
17694	41076	191061
17695	41079	191059
17696	41081	191057
17697	41084	191055
17698	41085	191051
17699	41088	191049
17700	41091	191049
17701	41093	191046
17702	41095	191043
17703	41097	191041
17704	41100	191039
17705	41102	191036
17706	41105	191037
17707	41107	191035
17708	41110	191032
17709	41112	191030
17710	41114	191028
17711	41116	191024
17712	41119	191021
17713	41121	191019
17714	41123	191015
17715	41125	191013
17716	41128	191012
17717	41130	191010
17718	41132	191006
17719	41135	191004
17720	41137	191002
17721	41139	190999
17722	41141	190996
17723	41144	190997
17724	41146	190993
17725	41148	190989
17726	41151	190988
17727	41153	190985
17728	41156	190983
17729	41158	190981
17730	41160	190977
17731	41162	190975
17732	41164	190972
17733	41167	190969
17734	41169	190966
17735	41171	190964
17736	41174	190963
17737	41176	190959
17738	41178	190956
17739	41180	190952
17740	41182	190948
17741	41184	190944
17742	41186	190943
17743	41189	190940
17744	41191	190938
17745	41193	190936
17746	41195	190932
17747	41198	190933
17748	41201	190931
17749	41203	190929
17750	41206	190928
17751	41208	190924
17752	41210	190922
17753	41213	190920
17754	41215	190919
17755	41218	190918
17756	41220	190915
17757	41222	190912
17758	41224	190910
17759	41227	190908
17760	41229	190907
17761	41231	190903
17762	41234	190900
17763	41236	190898
17764	41238	190894
17765	41240	190893
17766	41243	190891
17767	41245	190888
17768	41247	190885
17769	41250	190883
17770	41252	190883
17771	41254	190879
17772	41257	190878
17773	41259	190874
17774	41261	190871
17775	41263	190868
17776	41265	190864
17777	41268	190862
17778	41270	190860
17779	41272	190857
17780	41275	190855
17781	41277	190851
17782	41279	190849
17783	41282	190848
17784	41284	190845
17785	41287	190845
17786	41289	190842
17787	41291	190840
17788	41294	190839
17789	41296	190836
17790	41298	190834
17791	41301	190831
17792	41303	190829
17793	41305	190826
17794	41307	190824
17795	41310	190821
17796	41312	190817
17797	41314	190815
17798	41316	190812
17799	41318	190809
17800	41321	190806
17801	41323	190804
17802	41325	190802
17803	41327	190798
17804	41329	190794
17805	41332	190793
17806	41334	190789
17807	41336	190786
17808	41338	190782
17809	41340	190779
17810	41343	190777
17811	41345	190776
17812	41348	190775
17813	41350	190773
17814	41353	190772
17815	41355	190770
17816	41357	190768
17817	41360	190765
17818	41362	190762
17819	41364	190761
17820	41366	190756
17821	41368	190753
17822	41371	190751
17823	41373	190747
17824	41375	190745
17825	41378	190743
17826	41380	190743
17827	41382	190739
17828	41385	190738
17829	41387	190736
17830	41390	190734
17831	41392	190731
17832	41394	190730
17833	41397	190728
17834	41399	190726
17835	41401	190723
17836	41404	190720
17837	41406	190717
17838	41408	190715
17839	41411	190714
17840	41413	190711
17841	41415	190708
17842	41417	190703
17843	41419	190700
17844	41421	190698
17845	41424	190695
17846	41426	190693
17847	41428	190691
17848	41431	190689
17849	41433	190687
17850	41436	190686
17851	41438	190683
17852	41441	190682
17853	41443	190679
17854	41445	190676
17855	41447	190674
17856	41450	190671
17857	41452	190671
17858	41455	190669
17859	41457	190667
17860	41460	190667
17861	41462	190663
17862	41464	190661
17863	41466	190658
17864	41469	190656
17865	41471	190653
17866	41473	190651
17867	41476	190648
17868	41478	190645
17869	41480	190643
17870	41482	190640
17871	41484	190637
17872	41487	190636
17873	41489	190633
17874	41491	190630
17875	41493	190626
17876	41495	190622
17877	41498	190620
17878	41500	190619
17879	41502	190616
17880	41505	190613
17881	41507	190611
17882	41509	190608
17883	41511	190605
17884	41514	190602
17885	41516	190601
17886	41518	190598
17887	41521	190596
17888	41523	190593
17889	41525	190590
17890	41527	190588
17891	41530	190586
17892	41532	190585
17893	41535	190583
17894	41537	190580
17895	41539	190577
17896	41541	190574
17897	41544	190572
17898	41546	190568
17899	41548	190568
17900	41551	190565
17901	41553	190562
17902	41555	190559
17903	41557	190556
17904	41560	190554
17905	41562	190552
17906	41564	190550
17907	41567	190549
17908	41569	190547
17909	41572	190545
17910	41575	190545
17911	41577	190544
17912	41580	190542
17913	41583	190543
17914	41585	190543
17915	41588	190542
17916	41591	190540
17917	41593	190539
17918	41595	190536
17919	41598	190533
17920	41600	190532
17921	41602	190528
17922	41605	190527
17923	41607	190525
17924	41609	190522
17925	41612	190520
17926	41614	190518
17927	41616	190516
17928	41619	190513
17929	41621	190510
17930	41623	190507
17931	41625	190503
17932	41627	190499
17933	41629	190498
17934	41632	190496
17935	41634	190494
17936	41637	190492
17937	41639	190489
